ID,Gender,Temperature,Humidity,Age,Period,ReportedCases,LabConfirmed,ReportedDeaths,ConfirmedDeaths,OutbreakStatus
1123845,Female,20,61,32,November,128,82,34,165,Yes
1410861,Female,20,61,34,December,94,87,18,202,Yes
1954416,Female,20,61,45,January,105,64,46,154,Yes
1632842,Female,20,61,24,February,87,55,33,288,Yes
1491546,Female,20,61,24,March,118,91,45,60,Yes
1547284,Female,20,61,26,April,150,40,45,397,Yes
1050245,Female,20,61,32,May,135,86,10,268,Yes
1798952,Female,20,61,21,June,119,87,20,180,Yes
1473525,Female,20,61,32,July,70,86,11,50,Yes
1296180,Female,20,61,32,August,91,87,9,49,Yes
1333653,Female,20,61,47,September,169,91,45,79,Yes
1965108,Female,20,61,32,October,117,50,31,126,Yes
1711311,Female,20,61,32,November,70,84,8,134,Yes
1057648,Female,20,61,26,December,74,65,55,210,Yes
1742063,Female,20,61,26,January,77,60,7,25,Yes
1304069,Female,20,61,32,February,110,73,41,520,Yes
1824326,Female,20,61,21,March,143,87,38,312,Yes
1235212,Female,20,61,34,April,126,86,30,47,Yes
1674463,Female,20,61,42,May,117,78,54,215,Yes
1550732,Female,20,61,40,June,173,67,25,206,Yes
1965186,Female,20,61,21,July,107,46,34,200,Yes
1903948,Female,20,61,24,August,72,94,40,36,Yes
1960793,Female,20,61,21,September,107,58,35,39,Yes
1727710,Female,20,61,32,October,140,31,25,39,Yes
1763360,Female,20,61,26,November,157,81,44,74,Yes
1482539,Female,20,61,60,December,97,75,25,207,Yes
1600830,Female,20,61,32,January,85,51,33,39,Yes
1538452,Female,20,61,32,February,122,87,9,35,Yes
1545074,Female,20,61,26,March,156,95,43,195,Yes
1051663,Female,20,61,32,April,126,64,32,151,Yes
1438292,Female,20,61,23,May,161,67,9,38,Yes
1283022,Female,20,61,42,June,112,109,41,88,Yes
1053070,Female,20,61,32,July,146,67,18,174,Yes
1342893,Female,20,61,21,August,118,39,9,26,Yes
1812379,Female,20,61,54,September,77,81,13,219,Yes
1993888,Female,20,61,45,October,104,92,40,71,Yes
1025203,Female,20,61,25,November,147,84,15,29,Yes
1849317,Female,20,61,25,December,137,67,25,43,Yes
1035496,Female,20,61,47,January,140,90,28,57,Yes
1393933,Female,20,61,23,February,67,53,9,358,Yes
1482720,Female,20,61,32,March,183,84,10,74,Yes
1119661,Female,20,61,56,April,102,76,21,413,Yes
1188083,Female,20,61,28,May,118,65,23,89,Yes
1100474,Female,20,61,45,June,117,70,46,87,Yes
1057217,Female,20,61,21,July,84,64,32,169,Yes
1452337,Female,20,61,25,August,67,65,23,173,Yes
1884904,Female,20,61,23,September,72,63,9,37,Yes
1074257,Female,20,61,26,October,107,94,29,375,Yes
1788688,Female,20,61,35,November,113,81,41,193,Yes
1095061,Female,20,61,21,December,90,104,28,165,Yes
1125622,Female,20,61,30,January,84,74,21,467,Yes
1413351,Female,20,61,52,February,94,86,11,29,Yes
1891233,Female,20,61,23,March,67,89,44,80,Yes
1349685,Female,20,61,26,April,131,83,34,162,Yes
1733267,Female,20,61,25,May,56,86,38,238,Yes
1622581,Female,20,61,45,June,52,55,8,45,Yes
1078360,Female,20,61,67,July,72,57,10,79,Yes
1592099,Female,20,61,21,August,101,73,13,159,Yes
1727966,Female,20,61,44,September,100,72,53,357,Yes
1156516,Female,20,61,61,October,140,54,25,549,Yes
1976283,Female,20,61,35,November,150,66,46,290,Yes
1193668,Female,20,61,21,December,180,71,27,485,Yes
1991159,Female,20,61,32,January,84,94,19,51,Yes
1691945,Female,20,61,21,February,173,111,8,44,Yes
1716866,Female,20,61,21,March,147,92,15,647,Yes
1044448,Female,20,61,32,April,139,49,25,78,Yes
1264782,Female,20,61,23,May,94,75,42,58,Yes
1738229,Female,20,61,70,June,173,97,11,34,Yes
1621005,Female,20,61,25,July,78,75,24,15,Yes
1550039,Female,20,61,55,August,102,39,8,423,Yes
1627909,Female,20,61,21,September,74,44,19,18,Yes
1990825,Female,20,61,21,October,86,55,9,349,Yes
1323529,Female,20,61,21,November,84,80,43,61,Yes
1906954,Female,20,61,26,December,145,84,56,34,Yes
1387457,Female,20,61,46,January,150,78,13,139,Yes
1969153,Female,20,61,23,February,76,67,27,33,Yes
1046919,Female,20,61,35,March,95,72,13,528,Yes
1630296,Female,20,61,26,April,144,61,21,22,Yes
1208546,Female,20,61,24,May,147,52,44,168,Yes
1265578,Female,20,61,32,June,116,96,25,359,Yes
1695617,Female,20,61,24,July,120,83,33,31,Yes
1996565,Female,20,61,47,August,99,59,14,175,Yes
1217081,Female,20,61,30,September,149,94,45,62,Yes
1152038,Female,20,61,32,October,159,87,34,46,Yes
1006360,Female,20,61,23,November,107,49,45,184,Yes
1363817,Female,20,61,25,December,88,93,22,157,Yes
1550796,Female,20,61,25,January,81,91,35,24,Yes
1206928,Female,20,61,24,February,68,92,10,15,Yes
1890088,Female,20,61,45,March,82,72,45,58,Yes
1998548,Female,20,61,32,April,161,68,43,54,Yes
1312031,Female,20,61,32,May,140,54,46,362,Yes
1790905,Female,20,61,23,June,127,83,33,35,Yes
1102979,Female,20,61,32,July,88,66,32,35,Yes
1487587,Female,20,61,26,August,73,99,9,154,Yes
1747424,Female,20,61,32,September,111,67,45,202,Yes
1793220,Female,20,61,32,October,97,50,32,46,Yes
1272217,Female,20,61,46,November,107,82,41,429,Yes
1708099,Female,20,61,26,December,121,85,24,196,Yes
1620295,Female,20,61,32,January,117,52,27,140,Yes
1478705,Female,20,61,23,February,71,88,10,192,Yes
1708145,Female,20,61,25,March,158,59,32,164,Yes
1168820,Female,20,61,32,April,99,72,22,93,Yes
1026115,Female,20,61,52,May,79,41,35,75,Yes
1815051,Female,20,61,35,June,103,59,11,27,Yes
1411305,Female,20,61,45,July,176,86,27,217,Yes
1749576,Female,20,61,26,August,83,115,32,30,Yes
1582892,Female,20,61,23,September,101,91,43,166,Yes
1055542,Female,20,61,21,October,87,51,8,47,Yes
1128262,Female,20,61,21,November,154,51,32,158,Yes
1649656,Female,20,61,21,December,101,99,34,167,Yes
1510398,Female,20,61,26,January,137,53,34,503,Yes
1519493,Female,20,61,54,February,144,45,14,64,Yes
1957643,Female,20,61,21,March,81,52,41,42,Yes
1947421,Female,20,61,38,April,99,77,32,442,Yes
1243095,Female,20,61,26,May,76,88,31,177,Yes
1016985,Female,20,61,30,June,161,92,39,27,Yes
1932661,Female,20,61,45,July,97,97,30,441,Yes
1455510,Female,20,61,26,August,113,68,17,317,Yes
1142470,Female,20,61,34,September,92,61,30,210,Yes
1356166,Female,20,61,32,October,103,99,45,151,Yes
1078858,Female,20,61,23,November,88,48,18,223,Yes
1264215,Female,20,61,21,December,86,80,34,304,Yes
1635493,Female,20,61,51,January,117,78,52,180,Yes
1933739,Female,20,61,24,February,73,73,43,179,Yes
1908097,Female,20,61,24,March,142,78,7,31,Yes
1704859,Female,20,61,62,April,104,47,46,95,Yes
1668842,Female,20,61,21,May,73,77,33,42,Yes
1104473,Female,20,61,45,June,105,71,11,293,Yes
1687865,Female,20,61,58,July,65,44,10,557,Yes
1333354,Female,20,61,23,August,58,94,34,34,Yes
1644177,Female,20,61,37,September,137,70,27,77,Yes
1246614,Female,20,61,21,October,85,83,15,44,Yes
1920290,Female,20,61,47,November,142,60,22,162,Yes
1123844,Female,20,61,24,December,48,95,7,16,Yes
1903458,Female,20,61,26,January,165,52,15,62,Yes
1312772,Female,20,61,32,February,171,42,45,686,Yes
1087845,Female,20,61,23,March,148,68,11,31,Yes
1678602,Female,20,61,21,April,169,70,42,42,Yes
1661521,Female,20,61,25,May,93,67,7,45,Yes
1511409,Female,20,61,55,June,117,65,45,250,Yes
1049611,Female,20,61,32,July,98,82,26,67,Yes
1442049,Female,20,61,26,August,122,75,34,51,Yes
1080622,Female,20,61,32,September,134,46,35,257,Yes
1041138,Female,20,61,34,October,79,81,36,27,Yes
1645384,Female,20,61,24,November,130,88,11,143,Yes
1285796,Female,20,61,23,December,54,57,41,77,Yes
1869585,Female,20,61,23,January,86,83,53,139,Yes
1347306,Female,20,61,21,February,176,42,42,307,Yes
1017721,Female,20,61,21,March,101,52,27,82,Yes
1115206,Female,20,61,23,April,165,93,43,21,Yes
1683490,Female,20,61,32,May,169,59,89,316,Yes
1983325,Female,20,61,32,June,155,82,39,14,Yes
1464239,Female,20,61,24,July,111,48,7,186,Yes
1816016,Female,20,61,46,August,101,45,50,48,Yes
1192498,Female,20,61,24,September,118,84,12,27,Yes
1062576,Female,20,61,24,October,143,81,22,129,Yes
1282379,Female,20,61,23,November,85,96,40,480,Yes
1203703,Female,20,61,26,December,132,61,43,70,Yes
1347649,Female,20,61,41,January,77,96,9,255,Yes
1776982,Female,20,61,30,February,122,62,16,30,Yes
1779302,Female,20,61,35,March,127,65,18,40,Yes
1125902,Female,20,61,32,April,74,94,41,176,Yes
1871336,Female,20,61,25,May,120,80,12,25,Yes
1088667,Female,20,61,23,June,123,94,32,27,Yes
1189509,Female,20,61,21,July,79,48,10,42,Yes
1179201,Female,20,61,21,August,97,50,33,127,Yes
1806854,Female,20,61,47,September,93,81,52,343,Yes
1084828,Female,20,61,32,October,84,81,55,70,Yes
1621008,Female,20,61,21,November,153,57,33,401,Yes
1297888,Female,20,61,59,December,169,81,33,45,Yes
1307212,Female,20,61,23,January,117,56,34,32,Yes
1638911,Female,20,61,46,February,87,91,25,198,Yes
1067940,Female,20,61,23,March,114,65,53,14,Yes
1727487,Female,20,61,25,April,101,103,34,83,Yes
1411721,Female,20,61,26,May,83,42,12,51,Yes
1731359,Female,20,61,46,June,137,65,45,71,Yes
1615030,Female,20,61,23,July,160,89,9,36,Yes
1445159,Female,20,61,26,August,74,45,7,79,Yes
1833216,Female,20,61,24,September,93,54,20,27,Yes
1073718,Female,20,61,21,October,117,110,8,239,Yes
1290350,Female,20,61,24,November,128,80,19,185,Yes
1402696,Female,20,61,58,December,118,85,49,36,Yes
1878655,Female,20,61,24,January,73,63,17,141,Yes
1765199,Female,20,61,23,February,92,79,34,31,Yes
1927359,Female,20,61,21,March,156,90,55,35,Yes
1505787,Female,20,61,23,April,104,84,7,191,Yes
1166796,Female,20,61,32,May,95,72,36,44,Yes
1263795,Female,20,61,25,June,108,51,17,240,Yes
1694665,Female,20,61,21,July,153,64,40,388,Yes
1788876,Female,20,61,32,August,95,61,37,140,Yes
1904525,Female,20,61,59,September,180,61,47,63,Yes
1805686,Female,20,61,32,October,95,85,54,68,Yes
1694721,Female,20,61,25,November,94,86,31,221,Yes
1102644,Female,20,61,25,December,75,95,45,69,Yes
1912282,Female,20,61,21,January,71,79,33,54,Yes
1443620,Female,20,61,34,February,179,69,45,350,Yes
1898427,Female,20,61,25,March,97,67,8,199,Yes
1097131,Female,20,61,21,April,140,66,46,17,Yes
1577946,Female,20,61,23,May,85,78,32,42,Yes
1780978,Female,20,61,35,June,127,61,35,153,Yes
1378688,Female,20,61,45,July,115,85,45,35,Yes
1237392,Female,20,61,25,August,88,93,45,205,Yes
1073223,Female,20,61,32,September,107,64,35,31,Yes
1020782,Female,20,61,40,October,106,72,8,503,Yes
1892600,Female,20,61,62,November,149,66,40,58,Yes
1527886,Female,20,61,41,December,71,70,55,361,Yes
1116890,Female,20,61,21,January,115,88,41,25,Yes
1759600,Female,20,61,21,February,116,83,45,25,Yes
1586548,Female,20,61,26,March,87,85,18,15,Yes
1264215,Female,20,61,33,April,94,60,21,138,Yes
1860680,Female,20,61,23,May,47,82,25,222,Yes
1127999,Female,20,61,21,June,105,80,47,148,Yes
1202865,Female,20,61,32,July,102,86,29,282,Yes
1783697,Female,20,61,23,August,127,82,11,250,Yes
1355974,Female,20,61,23,September,96,67,28,76,Yes
1517835,Female,20,61,24,October,69,88,11,50,Yes
1157186,Female,20,61,32,November,91,95,44,50,Yes
1336778,Female,20,61,32,December,126,51,9,43,Yes
1352063,Female,20,61,31,January,108,87,32,76,Yes
1497210,Female,20,61,30,February,182,84,9,219,Yes
1512222,Female,20,61,21,March,120,83,11,182,Yes
1959055,Female,20,61,46,April,117,86,45,157,Yes
1331897,Female,20,61,44,May,118,99,12,203,Yes
1114904,Female,20,61,23,June,62,78,93,68,Yes
1820193,Female,20,61,32,July,56,88,13,201,Yes
1607728,Female,20,61,34,August,147,78,44,196,Yes
1932031,Female,20,61,32,September,99,62,25,94,Yes
1606095,Female,20,61,43,October,60,61,52,75,Yes
1211340,Female,20,61,55,November,170,62,44,79,Yes
1395913,Female,20,61,21,December,91,97,31,69,Yes
1965817,Female,20,61,25,January,69,85,11,186,Yes
1343886,Female,20,61,30,February,100,69,23,51,Yes
1709044,Female,20,61,25,March,85,82,45,165,Yes
1259763,Female,20,61,24,April,57,59,18,16,Yes
1522602,Female,20,61,31,May,136,82,8,18,Yes
1463959,Female,20,61,26,June,145,54,19,172,Yes
1377840,Female,20,61,21,July,52,82,44,19,Yes
1176143,Female,20,61,23,August,166,82,18,223,Yes
1234732,Female,20,61,46,September,85,79,56,264,Yes
1671583,Female,20,61,26,October,122,85,22,200,Yes
1006839,Female,20,61,31,November,159,74,16,14,Yes
1747907,Female,20,61,26,December,76,93,35,47,Yes
1917437,Female,20,61,46,January,143,93,46,72,Yes
1279227,Female,20,61,26,February,158,68,52,641,Yes
1733001,Female,20,61,44,March,179,45,31,73,Yes
1363670,Female,20,61,21,April,90,87,41,142,Yes
1598206,Female,20,61,26,May,96,86,28,177,Yes
1177721,Female,20,61,21,June,57,79,41,54,Yes
1132788,Female,20,61,45,July,101,84,28,295,Yes
1581244,Female,20,61,71,August,114,86,35,269,Yes
1731952,Female,20,61,26,September,72,74,39,42,Yes
1289914,Female,20,61,21,October,60,88,53,93,Yes
1813041,Female,20,61,25,November,96,81,42,63,Yes
1662336,Female,20,61,54,December,104,81,47,34,Yes
1692540,Female,20,61,41,January,98,96,8,179,Yes
1758462,Female,20,61,59,February,123,84,31,77,Yes
1254735,Female,20,61,36,March,174,86,52,198,Yes
1671300,Female,20,61,33,April,142,92,7,203,Yes
1389239,Female,20,61,32,May,172,103,11,181,Yes
1185942,Female,20,61,42,June,121,52,8,41,Yes
1637937,Female,20,61,56,July,99,79,52,75,Yes
1189498,Female,20,61,32,August,102,45,12,40,Yes
1152146,Female,20,61,26,September,140,47,36,16,Yes
1357984,Female,20,61,23,October,81,58,22,39,Yes
1022637,Female,20,61,24,November,90,80,19,160,Yes
1472918,Female,20,61,26,December,81,51,46,124,Yes
1474024,Female,20,61,21,January,158,87,15,45,Yes
1801730,Female,20,61,21,February,102,62,49,27,Yes
1146316,Female,20,61,25,March,51,41,9,223,Yes
1068656,Female,20,61,32,April,83,78,32,20,Yes
1889214,Female,20,61,25,May,116,42,7,213,Yes
1114094,Female,20,61,23,June,86,48,10,30,Yes
1545021,Female,20,61,32,July,101,46,48,24,Yes
1299214,Female,20,61,32,August,53,93,45,16,Yes
1994435,Female,20,61,34,September,124,57,46,36,Yes
1574376,Female,20,61,46,October,101,46,30,326,Yes
1610581,Female,20,61,25,November,154,54,43,39,Yes
1757718,Female,20,61,32,December,73,59,44,26,Yes
1037746,Female,20,61,21,January,122,56,19,54,Yes
1629871,Female,20,61,25,February,87,68,15,176,Yes
1100030,Female,20,61,30,March,113,61,29,210,Yes
1179006,Female,20,61,21,April,150,84,11,37,Yes
1434673,Female,20,61,26,May,85,57,51,130,Yes
1890497,Female,20,61,25,June,88,78,45,22,Yes
1317766,Female,20,61,21,July,88,60,41,161,Yes
1642888,Female,20,61,23,August,79,86,45,17,Yes
1336623,Female,20,61,23,September,77,107,9,22,Yes
1004294,Female,20,61,24,October,86,88,47,170,Yes
1504006,Female,20,61,58,November,104,92,46,64,Yes
1869095,Female,20,61,21,December,142,42,38,17,Yes
1951693,Female,20,61,43,January,70,81,31,128,Yes
1997345,Female,20,61,32,February,113,63,10,462,Yes
1736833,Female,20,61,32,March,105,80,66,76,Yes
1074435,Female,20,61,26,April,69,62,45,36,Yes
1249109,Female,20,61,34,May,68,79,10,350,Yes
1106590,Female,20,61,43,June,140,84,14,216,Yes
1955788,Female,20,61,23,July,68,73,15,82,Yes
1047350,Female,20,61,47,August,78,82,46,295,Yes
1412250,Female,20,61,44,September,94,53,19,30,Yes
1497886,Female,20,61,21,October,82,51,41,174,Yes
1589732,Female,20,61,32,November,130,84,44,23,Yes
1230824,Female,20,61,32,December,113,90,45,187,Yes
1193167,Female,20,61,32,January,109,85,46,96,Yes
1789913,Female,20,61,32,February,118,49,7,38,Yes
1352818,Female,20,61,24,March,107,56,34,44,Yes
1893713,Female,20,61,23,April,94,69,23,45,Yes
1351859,Female,20,61,23,May,134,60,53,37,Yes
1847287,Female,20,61,24,June,72,96,8,198,Yes
1550102,Female,20,61,46,July,52,83,24,26,Yes
1472588,Female,20,61,23,August,91,49,18,47,Yes
1221004,Female,20,61,32,September,157,93,11,44,Yes
1429327,Female,20,61,32,October,83,59,15,224,Yes
1420805,Female,20,61,26,November,83,81,10,40,Yes
1360455,Female,20,61,21,December,70,63,19,48,Yes
1256170,Female,20,61,21,January,117,67,40,65,Yes
1959080,Female,20,61,59,February,124,78,15,149,Yes
1210205,Female,20,61,21,March,122,57,24,28,Yes
1801847,Female,20,61,25,April,105,48,44,38,Yes
1020767,Female,20,61,68,May,166,91,11,18,Yes
1110679,Female,20,61,25,June,92,55,35,87,Yes
1114118,Female,20,61,24,July,75,68,44,47,Yes
1807424,Female,20,61,21,August,71,59,24,26,Yes
1913281,Female,20,61,32,September,87,80,19,152,Yes
1769021,Female,20,61,25,October,118,87,7,21,Yes
1360901,Female,20,61,32,November,117,83,46,147,Yes
1174867,Female,20,61,46,December,102,90,11,41,Yes
1718628,Female,20,61,25,January,123,78,45,138,Yes
1325331,Female,20,61,32,February,101,61,42,556,Yes
1029142,Female,20,61,21,March,126,86,34,34,Yes
1916248,Female,20,61,24,April,125,92,11,49,Yes
1957321,Female,20,61,23,May,71,65,46,68,Yes
1820626,Female,20,61,21,June,61,63,16,36,Yes
1867554,Female,20,61,61,July,175,62,46,81,Yes
1785666,Female,20,61,21,August,96,46,55,49,Yes
1201886,Female,20,61,59,September,112,95,44,388,Yes
1774462,Female,20,61,21,October,119,55,34,24,Yes
1761762,Female,20,61,25,November,173,86,22,155,Yes
1739023,Female,20,61,21,December,85,41,11,61,Yes
1282760,Female,20,61,25,January,59,94,42,452,Yes
1560780,Female,20,61,23,February,92,50,45,39,Yes
1628974,Female,20,61,21,March,139,59,44,129,Yes
1375443,Female,20,61,23,April,49,58,9,344,Yes
1516355,Female,20,61,29,May,98,73,45,262,Yes
1711975,Female,20,61,34,June,70,90,28,140,Yes
1595934,Female,20,61,46,July,106,83,12,251,Yes
1950475,Female,20,61,23,August,74,81,24,82,Yes
1447157,Female,20,61,33,September,51,78,19,17,Yes
1148755,Female,20,61,26,October,119,78,33,32,Yes
1587949,Female,20,61,45,November,80,46,51,68,Yes
1989891,Female,20,61,34,December,93,81,10,41,Yes
1185715,Female,20,61,26,January,95,39,8,38,Yes
1758795,Female,20,61,23,February,142,109,41,27,Yes
1385663,Female,20,61,32,March,124,53,21,18,Yes
1622322,Female,20,61,26,April,158,55,9,216,Yes
1685776,Female,20,61,30,May,93,39,10,46,Yes
1228615,Female,20,61,69,June,163,72,7,49,Yes
1447014,Female,20,61,32,July,121,55,10,26,Yes
1545001,Female,20,61,32,August,144,66,22,404,Yes
1669079,Female,20,61,21,September,68,60,17,188,Yes
1213951,Female,20,61,48,October,77,82,10,22,Yes
1331387,Female,20,61,61,November,100,72,68,148,Yes
1613177,Female,20,61,21,December,147,107,12,156,Yes
1029604,Female,20,61,41,January,73,49,7,151,Yes
1870831,Female,20,61,47,February,151,60,10,26,Yes
1131796,Female,20,61,48,March,90,56,24,39,Yes
1259569,Female,20,61,23,April,131,67,15,254,Yes
1280065,Female,20,61,21,May,118,64,41,146,Yes
1695006,Female,20,61,21,June,86,76,49,201,Yes
1923192,Female,20,61,45,July,174,77,13,77,Yes
1068788,Female,20,61,21,August,114,79,14,29,Yes
1927844,Female,20,61,23,September,91,43,8,23,Yes
1518874,Female,20,61,65,October,84,64,45,52,Yes
1534964,Female,20,61,32,November,148,83,44,45,Yes
1658875,Female,20,61,32,December,147,56,35,177,Yes
1577791,Female,20,61,26,January,168,93,33,334,Yes
1955336,Female,20,61,40,February,106,66,69,210,Yes
1106936,Female,20,61,23,March,93,96,8,26,Yes
1885707,Female,20,61,24,April,140,71,9,26,Yes
1327279,Female,20,62,23,May,177,95,28,29,Yes
1171640,Female,20,62,32,June,130,48,19,40,Yes
1961505,Female,20,62,35,July,137,57,11,259,Yes
1633058,Female,20,62,21,August,88,56,37,46,Yes
1126383,Female,20,62,57,September,69,62,22,197,Yes
1377294,Female,20,62,48,October,132,60,8,133,Yes
1653115,Female,20,62,26,November,53,52,42,501,Yes
1905482,Female,20,62,32,December,132,75,52,171,Yes
1336081,Female,20,62,54,January,77,91,21,33,Yes
1793808,Female,20,62,21,February,85,54,11,19,Yes
1206808,Female,20,62,21,March,79,80,41,23,Yes
1344499,Female,20,62,23,April,84,83,35,223,Yes
1638375,Female,20,62,24,May,105,51,11,24,Yes
1558670,Female,20,62,37,June,98,75,50,66,Yes
1750944,Female,20,62,54,July,168,59,44,48,Yes
1890572,Female,20,62,55,August,141,60,46,63,Yes
1278103,Female,20,62,23,September,87,50,41,20,Yes
1175030,Female,20,62,47,October,136,61,25,185,Yes
1905836,Female,20,62,34,November,144,90,28,81,Yes
1886900,Female,20,62,21,December,126,93,43,29,Yes
1786036,Female,20,62,26,January,148,78,32,19,Yes
1346725,Female,20,62,21,February,116,52,19,33,Yes
1967520,Female,20,62,75,March,74,83,16,143,Yes
1529413,Female,20,62,66,April,69,98,16,81,Yes
1829497,Female,20,62,21,May,92,66,30,18,Yes
1721205,Female,20,62,32,June,71,56,8,155,Yes
1194137,Female,20,62,43,July,108,86,30,248,Yes
1919396,Female,20,62,47,August,63,55,28,146,Yes
1710071,Female,20,62,21,September,117,88,47,163,Yes
1935412,Female,20,62,32,October,76,59,30,24,Yes
1751186,Female,20,62,32,November,145,44,34,359,Yes
1753493,Female,20,62,23,December,135,52,7,178,Yes
1467127,Female,20,62,69,January,144,74,34,26,Yes
1667354,Female,20,62,35,February,96,49,22,186,Yes
1878194,Female,20,62,23,March,89,78,11,35,Yes
1047799,Female,20,62,46,April,91,80,34,163,Yes
1102014,Female,20,62,21,May,116,46,43,257,Yes
1306812,Female,20,62,21,June,132,72,7,220,Yes
1953573,Female,20,62,32,July,189,83,10,95,Yes
1713404,Female,20,62,24,August,137,81,46,47,Yes
1028558,Female,20,62,45,September,108,52,43,52,Yes
1074677,Female,20,62,25,October,167,48,10,83,Yes
